CD_CLI;NR_CTR;VR_CTR;DT_CTR;N_PARCELA;VR_PARCELA;CODIGO
13778;13878;18114;25-nov.-20;36;503,17;13778
13779;13879;48774;25-nov.-20;120;406,45;13779
13780;13880;37482;25-nov.-20;60;624,70;13780
13781;13881;51485;25-nov.-20;240;214,52;13781
13782;13882;27922;25-nov.-20;48;581,71;13782
13783;13883;94027;25-nov.-20;360;261,19;13783
13784;13884;61515;25-nov.-20;360;170,88;13784
13785;13885;89229;25-nov.-20;360;247,86;13785
13786;13886;50691;25-nov.-20;240;211,21;13786
13787;13887;97113;25-nov.-20;360;269,76;13787
13788;13888;97431;25-nov.-20;360;270,64;13788
13789;13889;4193;25-nov.-20;36;116,47;13789
13790;13890;51778;25-nov.-20;240;215,74;13790
13791;13891;32803;25-nov.-20;36;911,19;13791
13792;13892;39119;25-nov.-20;24;1629,96;13792
13793;13893;6215;25-nov.-20;48;129,48;13793
13794;13894;28436;25-nov.-20;60;473,93;13794
13795;13895;86601;25-nov.-20;360;240,56;13795
13796;13896;84312;25-nov.-20;360;234,20;13796
13797;13897;3362;25-nov.-20;24;140,08;13797
13798;13898;17402;25-nov.-20;36;483,39;13798
13799;13899;46912;25-nov.-20;120;390,93;13799
13800;13900;26657;25-nov.-20;36;740,47;13800
13801;13901;37050;25-nov.-20;36;1029,17;13801
13802;13902;67637;25-nov.-20;360;187,88;13802
13803;13903;7704;25-nov.-20;72;107,00;13803
13804;13904;74086;25-nov.-20;360;205,79;13804
13805;13905;67297;25-nov.-20;360;186,94;13805
13806;13906;46663;25-nov.-20;120;388,86;13806
13807;13907;91927;25-nov.-20;360;255,35;13807
13808;13908;72102;25-nov.-20;360;200,28;13808
13809;13909;42416;25-nov.-20;120;353,47;13809
13810;13910;52532;25-nov.-20;240;218,88;13810
13811;13911;65857;25-nov.-20;360;182,94;13811
13812;13912;66804;25-nov.-20;360;185,57;13812
13813;13913;48780;25-nov.-20;120;406,50;13813
13814;13914;66009;25-nov.-20;360;183,36;13814
13815;13915;62524;25-nov.-20;360;173,68;13815
13816;13916;31536;25-nov.-20;36;876,00;13816
13817;13917;69416;25-nov.-20;360;192,82;13817
13818;13918;33439;25-nov.-20;48;696,65;13818
13819;13919;63943;25-nov.-20;360;177,62;13819
13820;13920;88118;25-nov.-20;360;244,77;13820
13821;13921;33090;25-nov.-20;24;1378,75;13821
13822;13922;31041;25-nov.-20;60;517,35;13822
13823;13923;20264;25-nov.-20;36;562,89;13823
13824;13924;22861;25-nov.-20;36;635,03;13824
13825;13925;3383;25-nov.-20;24;140,96;13825
13826;13926;91098;25-nov.-20;360;253,05;13826
13827;13927;11939;25-nov.-20;48;248,73;13827
13828;13928;37861;25-nov.-20;60;631,02;13828
13829;13929;41809;25-nov.-20;120;348,41;13829
13830;13930;55813;25-nov.-20;120;465,11;13830
13831;13931;95938;25-nov.-20;360;266,49;13831
13832;13932;3609;25-nov.-20;36;100,25;13832
13833;13933;85923;25-nov.-20;360;238,68;13833
13834;13934;42175;25-nov.-20;120;351,46;13834
13835;13935;43975;25-nov.-20;120;366,46;13835
13836;13936;80808;25-nov.-20;360;224,47;13836
13837;13937;64776;25-nov.-20;360;179,93;13837
13838;13938;1783;25-nov.-20;15;118,87;13838
13839;13939;14694;25-nov.-20;72;204,08;13839
13840;13940;47122;25-nov.-20;120;392,68;13840
13841;13941;99138;25-nov.-20;360;275,38;13841
13842;13942;86419;25-nov.-20;360;240,05;13842
13843;13943;95824;25-nov.-20;360;266,18;13843
13844;13944;71198;25-nov.-20;360;197,77;13844
13845;13945;27850;25-nov.-20;36;773,61;13845
13846;13946;41669;25-nov.-20;120;347,24;13846
13847;13947;14061;25-nov.-20;24;585,88;13847
13848;13948;88843;25-nov.-20;360;246,79;13848
13849;13949;81428;25-nov.-20;360;226,19;13849
13850;13950;49553;25-nov.-20;120;412,94;13850
13851;13951;61014;25-nov.-20;360;169,48;13851
13852;13952;2169;25-nov.-20;18;120,50;13852
13853;13953;41911;25-nov.-20;120;349,26;13853
13854;13954;10532;25-nov.-20;36;292,56;13854
13855;13955;27697;25-nov.-20;36;769,36;13855
13856;13956;73784;25-nov.-20;360;204,96;13856
13857;13957;95276;25-nov.-20;360;264,66;13857
13858;13958;37615;25-nov.-20;72;522,43;13858
13859;13959;84183;25-nov.-20;360;233,84;13859
13860;13960;28735;25-nov.-20;48;598,65;13860
13861;13961;35525;25-nov.-20;36;986,81;13861
13862;13962;35523;25-nov.-20;60;592,05;13862
13863;13963;15083;25-nov.-20;24;628,46;13863
13864;13964;48973;25-nov.-20;120;408,11;13864
13865;13965;55086;25-nov.-20;120;459,05;13865
13866;13966;21615;25-nov.-20;48;450,31;13866
13867;13967;28587;25-nov.-20;36;794,08;13867
13868;13968;41591;09-dez.-20;120;346,59;13868
13869;13969;26837;09-dez.-20;36;745,47;13869
13870;13970;26506;09-dez.-20;72;368,14;13870
13871;13971;9179;09-dez.-20;60;152,98;13871
13872;13972;80772;09-dez.-20;360;224,37;13872
13873;13973;60194;09-dez.-20;360;167,21;13873
13874;13974;95256;09-dez.-20;360;264,60;13874
13875;13975;26901;09-dez.-20;24;1120,88;13875
13876;13976;56112;09-dez.-20;240;233,80;13876
13877;13977;93796;09-dez.-20;360;260,54;13877
13878;13978;11414;09-dez.-20;48;237,79;13878
13879;13979;15703;09-dez.-20;48;327,15;13879
13880;13980;5092;09-dez.-20;36;141,44;13880
13881;13981;58313;09-dez.-20;240;242,97;13881
13882;13982;86290;09-dez.-20;360;239,69;13882
13883;13983;49593;09-dez.-20;120;413,28;13883
13884;13984;56801;09-dez.-20;240;236,67;13884
13885;13985;79406;09-dez.-20;360;220,57;13885
13886;13986;30367;09-dez.-20;60;506,12;13886
13887;13987;82998;09-dez.-20;360;230,55;13887
13888;13988;92441;09-dez.-20;360;256,78;13888
13889;13989;29227;09-dez.-20;36;811,86;13889
13890;13990;87269;09-dez.-20;360;242,41;13890
13891;13991;11690;09-dez.-20;48;243,54;13891
13892;13992;17954;09-dez.-20;36;498,72;13892
13893;13993;34717;09-dez.-20;72;482,18;13893
13894;13994;14068;09-dez.-20;36;390,78;13894
13895;13995;88856;09-dez.-20;360;246,82;13895
13896;13996;20610;09-dez.-20;72;286,25;13896
13897;13997;44969;09-dez.-20;120;374,74;13897
13898;13998;33772;09-dez.-20;36;938,11;13898
13899;13999;34484;09-dez.-20;48;718,42;13899
13900;14000;70394;09-dez.-20;360;195,54;13900
13901;14001;73281;09-dez.-20;360;203,56;13901
13902;14002;2177;09-dez.-20;18;120,94;13902
13903;14003;11600;09-dez.-20;72;161,11;13903
13904;14004;99172;09-dez.-20;360;275,48;13904
13905;14005;82017;09-dez.-20;360;227,83;13905
13906;14006;96056;09-dez.-20;360;266,82;13906
13907;14007;29824;09-dez.-20;60;497,07;13907
13908;14008;98595;09-dez.-20;360;273,88;13908
13909;14009;42780;09-dez.-20;120;356,50;13909
13910;14010;14363;09-dez.-20;36;398,97;13910
13911;14011;31224;09-dez.-20;36;867,33;13911
13912;14012;78507;09-dez.-20;360;218,08;13912
13913;14013;41275;09-dez.-20;120;343,96;13913
13914;14014;70156;09-dez.-20;360;194,88;13914
13915;14015;2554;09-dez.-20;12;212,83;13915
13916;14016;89051;09-dez.-20;360;247,36;13916
13917;14017;41011;09-dez.-20;120;341,76;13917
13918;14018;31816;09-dez.-20;72;441,89;13918
13919;14019;85248;09-dez.-20;360;236,80;13919
13920;14020;92540;09-dez.-20;360;257,06;13920
13921;14021;17431;09-dez.-20;60;290,52;13921
13922;14022;60673;09-dez.-20;360;168,54;13922
13923;14023;2608;09-dez.-20;12;217,33;13923
13924;14024;11198;09-dez.-20;24;466,58;13924
13925;14025;71632;09-dez.-20;360;198,98;13925
13926;14026;76425;09-dez.-20;360;212,29;13926
13927;14027;59635;09-dez.-20;360;165,65;13927
13928;14028;78450;09-dez.-20;360;217,92;13928
13929;14029;66914;09-dez.-20;360;185,87;13929
13930;14030;76071;09-dez.-20;360;211,31;13930
13931;14031;88857;09-dez.-20;360;246,83;13931
13932;14032;44705;09-dez.-20;120;372,54;13932
13933;14033;56053;09-dez.-20;240;233,55;13933
13934;14034;81881;09-dez.-20;360;227,45;13934
13935;14035;7210;09-dez.-20;36;200,28;13935
13936;14036;8568;09-dez.-20;80;107,10;13936
13937;14037;63019;09-dez.-20;360;175,05;13937
13938;14038;70997;09-dez.-20;360;197,21;13938
13939;14039;28211;09-dez.-20;36;783,64;13939
13940;14040;10416;09-dez.-20;24;434,00;13940
13941;14041;7156;09-dez.-20;36;198,78;13941
13942;14042;2400;09-dez.-20;12;200,00;13942
13943;14043;41475;09-dez.-20;120;345,63;13943
13944;14044;67103;09-dez.-20;360;186,40;13944
13945;14045;29157;09-dez.-20;48;607,44;13945
13946;14046;77258;09-dez.-20;360;214,61;13946
13947;14047;8299;09-dez.-20;24;345,79;13947
13948;14048;47583;09-dez.-20;120;396,53;13948
13949;14049;97885;09-dez.-20;360;271,90;13949
13950;14050;5354;09-dez.-20;36;148,72;13950
13951;14051;3888;09-dez.-20;36;108,00;13951
13952;14052;29137;09-dez.-20;24;1214,04;13952
13953;14053;82265;09-dez.-20;360;228,51;13953
13954;14054;31936;09-dez.-20;36;887,11;13954
13955;14055;81731;09-dez.-20;360;227,03;13955
13956;14056;10020;09-dez.-20;36;278,33;13956
13957;14057;28594;09-dez.-20;36;794,28;13957
13958;14058;55080;09-dez.-20;120;459,00;13958
13959;14059;92371;09-dez.-20;360;256,59;13959
13960;14060;77859;09-dez.-20;360;216,28;13960
13961;14061;65060;09-dez.-20;360;180,72;13961
13962;14062;39243;09-dez.-20;48;817,56;13962
13963;14063;76781;09-dez.-20;360;213,28;13963
13964;14064;37112;09-dez.-20;36;1030,89;13964
13965;14065;15993;09-dez.-20;48;333,19;13965
13966;14066;79462;09-dez.-20;360;220,73;13966
13967;14067;55490;09-dez.-20;120;462,42;13967
13968;14068;85890;09-dez.-20;360;238,58;13968
13969;14069;8435;09-dez.-20;60;140,58;13969
13970;14070;47931;09-dez.-20;120;399,43;13970
13971;14071;59579;09-dez.-20;360;165,50;13971
13972;14072;78455;09-dez.-20;360;217,93;13972
13973;14073;69472;09-dez.-20;360;192,98;13973
13974;14074;57643;09-dez.-20;240;240,18;13974
13975;14075;31729;09-dez.-20;36;881,36;13975
13976;14076;12518;09-dez.-20;72;173,86;13976
13977;14077;26849;09-dez.-20;72;372,90;13977
13978;14078;75802;09-dez.-20;360;210,56;13978
13979;14079;58814;09-dez.-20;240;245,06;13979
13980;14080;96797;09-dez.-20;360;268,88;13980
13981;14081;93762;09-dez.-20;360;260,45;13981
13982;14082;15769;09-dez.-20;36;438,03;13982
13983;14083;7480;09-dez.-20;72;103,89;13983
13984;14084;71053;09-dez.-20;360;197,37;13984
13985;14085;63320;09-dez.-20;360;175,89;13985
13986;14086;41927;09-dez.-20;120;349,39;13986
13987;14087;38667;09-dez.-20;48;805,56;13987
13988;14088;89432;09-dez.-20;360;248,42;13988
13989;14089;61910;09-dez.-20;360;171,97;13989
13990;14090;42847;09-dez.-20;120;357,06;13990
13991;14091;77948;09-dez.-20;360;216,52;13991
13992;14092;91637;09-dez.-20;360;254,55;13992
13993;14093;40426;09-dez.-20;60;673,77;13993
13994;14094;61211;09-dez.-20;360;170,03;13994
13995;14095;49850;09-dez.-20;120;415,42;13995
13996;14096;89547;09-dez.-20;360;248,74;13996
13997;14097;81438;09-dez.-20;360;226,22;13997
13998;14098;76163;09-dez.-20;360;211,56;13998
13999;14099;64094;09-dez.-20;360;178,04;13999
14000;14100;60872;09-dez.-20;360;169,09;14000
14001;14101;15673;09-dez.-20;36;435,36;14001
14002;14102;48352;09-dez.-20;120;402,93;14002
14003;14103;45174;09-dez.-20;120;376,45;14003
14004;14104;10821;09-dez.-20;36;300,58;14004
14005;14105;64186;09-dez.-20;360;178,29;14005
14006;14106;424;09-dez.-20;18;23,56;14006
14007;14107;8436;09-dez.-20;60;140,60;14007
14008;14108;46632;09-dez.-20;120;388,60;14008
14009;14109;59201;09-dez.-20;360;164,45;14009
14010;14110;47502;09-dez.-20;120;395,85;14010
14011;14111;65554;09-dez.-20;360;182,09;14011
14012;14112;52364;09-dez.-20;240;218,18;14012
14013;14113;42066;09-dez.-20;120;350,55;14013
14014;14114;35613;09-dez.-20;36;989,25;14014
14015;14115;75444;09-dez.-20;360;209,57;14015
14016;14116;33276;09-dez.-20;72;462,17;14016
14017;14117;98686;09-dez.-20;360;274,13;14017
14018;14118;44859;09-dez.-20;120;373,83;14018
14019;14119;19113;09-dez.-20;72;265,46;14019
14020;14120;50644;09-dez.-20;240;211,02;14020
14021;14121;8751;09-dez.-20;80;109,39;14021
14022;14122;25135;09-dez.-20;60;418,92;14022
14023;14123;42531;09-dez.-20;120;354,43;14023
14024;14124;65149;09-dez.-20;360;180,97;14024
14025;14125;79012;09-dez.-20;360;219,48;14025
14026;14126;10483;09-dez.-20;36;291,19;14026
14027;14127;49402;09-dez.-20;120;411,68;14027
14028;14128;91260;09-dez.-20;360;253,50;14028
14029;14129;90776;09-dez.-20;360;252,16;14029
14030;14130;97028;09-dez.-20;360;269,52;14030
14031;14131;23059;09-dez.-20;24;960,79;14031
14032;14132;57039;09-dez.-20;240;237,66;14032
14033;14133;11633;09-dez.-20;36;323,14;14033
14034;14134;65305;09-dez.-20;360;181,40;14034
14035;14135;56981;09-dez.-20;240;237,42;14035
14036;14136;13447;09-dez.-20;36;373,53;14036
14037;14137;66419;09-dez.-20;360;184,50;14037
14038;14138;82019;09-dez.-20;360;227,83;14038
14039;14139;9751;09-dez.-20;36;270,86;14039
14040;14140;10383;09-dez.-20;36;288,42;14040
14041;14141;59521;09-dez.-20;360;165,34;14041
14042;14142;33030;09-dez.-20;36;917,50;14042
14043;14143;82816;09-dez.-20;360;230,04;14043
14044;14144;99792;09-dez.-20;360;277,20;14044
14045;14145;50864;09-dez.-20;240;211,93;14045
14046;14146;39813;09-dez.-20;60;663,55;14046
14047;14147;27125;09-dez.-20;36;753,47;14047
14048;14148;95068;09-dez.-20;360;264,08;14048
14049;14149;98152;09-dez.-20;360;272,64;14049
14050;14150;68607;09-dez.-20;360;190,58;14050
14051;14151;76023;09-dez.-20;360;211,18;14051
14052;14152;20565;09-dez.-20;36;571,25;14052
14053;14153;20037;09-dez.-20;60;333,95;14053
14054;14154;51094;09-dez.-20;240;212,89;14054
14055;14155;49455;09-dez.-20;120;412,13;14055
14056;14156;17952;09-dez.-20;48;374,00;14056
14057;14157;81446;09-dez.-20;360;226,24;14057
14058;14158;17600;09-dez.-20;72;244,44;14058
14059;14159;74674;09-dez.-20;360;207,43;14059
14060;14160;37854;09-dez.-20;72;525,75;14060
14061;14161;14213;09-dez.-20;48;296,10;14061
14062;14162;98861;09-dez.-20;360;274,61;14062
14063;14163;73920;09-dez.-20;360;205,33;14063
14064;14164;79199;09-dez.-20;360;220,00;14064
14065;14165;54303;09-dez.-20;120;452,53;14065
14066;14166;27206;09-dez.-20;72;377,86;14066
14067;14167;29561;09-dez.-20;36;821,14;14067
14068;14168;72470;09-dez.-20;360;201,31;14068
14069;14169;49757;09-dez.-20;120;414,64;14069
14070;14170;78488;09-dez.-20;360;218,02;14070
14071;14171;84443;09-dez.-20;360;234,56;14071
14072;14172;7890;09-dez.-20;60;131,50;14072
14073;14173;46824;09-dez.-20;120;390,20;14073
14074;14174;30152;09-dez.-20;36;837,56;14074
14075;14175;42283;09-dez.-20;120;352,36;14075
14076;14176;46737;09-dez.-20;120;389,48;14076
14077;14177;45074;09-dez.-20;120;375,62;14077
14078;14178;96937;09-dez.-20;360;269,27;14078
14079;14179;39529;09-dez.-20;60;658,82;14079
14080;14180;90768;09-dez.-20;360;252,13;14080
14081;14181;23943;09-dez.-20;24;997,63;14081
14082;14182;23860;09-dez.-20;24;994,17;14082
14083;14183;65147;09-dez.-20;360;180,96;14083
14084;14184;2503;09-dez.-20;12;208,58;14084
14085;14185;19596;09-dez.-20;60;326,60;14085
14086;14186;13818;09-dez.-20;24;575,75;14086
14087;14187;76833;09-dez.-20;360;213,43;14087
14088;14188;69630;09-dez.-20;360;193,42;14088
14089;14189;46300;09-dez.-20;120;385,83;14089
14090;14190;44857;09-dez.-20;120;373,81;14090
14091;14191;67190;09-dez.-20;360;186,64;14091
14092;14192;44481;09-dez.-20;120;370,68;14092
14093;14193;36894;09-dez.-20;24;1537,25;14093
14094;14194;30961;09-dez.-20;36;860,03;14094
14095;14195;17555;09-dez.-20;72;243,82;14095
14096;14196;69658;09-dez.-20;360;193,49;14096
14097;14197;39405;09-dez.-20;60;656,75;14097
14098;14198;94103;09-dez.-20;360;261,40;14098
14099;14199;89250;09-dez.-20;360;247,92;14099
14100;14200;19159;09-dez.-20;72;266,10;14100
14101;14201;76999;09-dez.-20;360;213,89;14101
14102;14202;12587;09-dez.-20;36;349,64;14102
14103;14203;53787;09-dez.-20;120;448,23;14103
14104;14204;77190;06-jan.-21;360;214,42;14104
14105;14205;81401;06-jan.-21;360;226,11;14105
14106;14206;88071;06-jan.-21;360;244,64;14106
14107;14207;13342;06-jan.-21;36;370,61;14107
14108;14208;60557;06-jan.-21;360;168,21;14108
14109;14209;73672;06-jan.-21;360;204,64;14109
14110;14210;26062;06-jan.-21;48;542,96;14110
14111;14211;12948;06-jan.-21;36;359,67;14111
14112;14212;32126;06-jan.-21;72;446,19;14112
14113;14213;88639;06-jan.-21;360;246,22;14113
14114;14214;56307;06-jan.-21;240;234,61;14114
14115;14215;22536;06-jan.-21;36;626,00;14115
14116;14216;86436;06-jan.-21;360;240,10;14116
14117;14217;7844;06-jan.-21;72;108,94;14117
14118;14218;53068;06-jan.-21;120;442,23;14118
14119;14219;80642;06-jan.-21;360;224,01;14119
14120;14220;61118;06-jan.-21;360;169,77;14120
14121;14221;52006;06-jan.-21;240;216,69;14121
14122;14222;10636;06-jan.-21;48;221,58;14122
14123;14223;81443;06-jan.-21;360;226,23;14123
14124;14224;14987;06-jan.-21;72;208,15;14124
14125;14225;62112;06-jan.-21;360;172,53;14125
14126;14226;46043;06-jan.-21;120;383,69;14126
14127;14227;36170;06-jan.-21;60;602,83;14127
14128;14228;26815;06-jan.-21;48;558,65;14128
14129;14229;4100;06-jan.-21;36;113,89;14129
14130;14230;2699;06-jan.-21;18;149,94;14130
14131;14231;57989;06-jan.-21;240;241,62;14131
14132;14232;25573;06-jan.-21;36;710,36;14132
14133;14233;87560;06-jan.-21;360;243,22;14133
14134;14234;26865;06-jan.-21;36;746,25;14134
14135;14235;8600;06-jan.-21;80;107,50;14135
14136;14236;30246;06-jan.-21;36;840,17;14136
14137;14237;36874;06-jan.-21;36;1024,28;14137
14138;14238;25356;06-jan.-21;36;704,33;14138
14139;14239;11476;06-jan.-21;36;318,78;14139
14140;14240;73133;06-jan.-21;360;203,15;14140
14141;14241;80493;06-jan.-21;360;223,59;14141
14142;14242;48050;06-jan.-21;120;400,42;14142
14143;14243;96747;06-jan.-21;360;268,74;14143
14144;14244;41175;06-jan.-21;120;343,13;14144
14145;14245;57388;06-jan.-21;240;239,12;14145
14146;14246;26885;06-jan.-21;60;448,08;14146
14147;14247;32411;06-jan.-21;72;450,15;14147
14148;14248;80611;06-jan.-21;360;223,92;14148
14149;14249;30500;06-jan.-21;60;508,33;14149
14150;14250;87873;06-jan.-21;360;244,09;14150
14151;14251;94860;06-jan.-21;360;263,50;14151
14152;14252;98808;06-jan.-21;360;274,47;14152
14153;14253;58402;06-jan.-21;240;243,34;14153
14154;14254;49752;06-jan.-21;120;414,60;14154
14155;14255;63908;06-jan.-21;360;177,52;14155
14156;14256;42868;06-jan.-21;120;357,23;14156
14157;14257;41763;06-jan.-21;120;348,03;14157
14158;14258;60766;06-jan.-21;360;168,79;14158
14159;14259;65184;06-jan.-21;360;181,07;14159
14160;14260;39059;06-jan.-21;24;1627,46;14160
14161;14261;45216;06-jan.-21;120;376,80;14161
14162;14262;37650;06-jan.-21;36;1045,83;14162
14163;14263;17804;06-jan.-21;36;494,56;14163
14164;14264;96999;06-jan.-21;360;269,44;14164
14165;14265;25437;06-jan.-21;48;529,94;14165
14166;14266;86506;06-jan.-21;360;240,29;14166
14167;14267;2993;06-jan.-21;18;166,28;14167
14168;14268;51732;06-jan.-21;240;215,55;14168
14169;14269;9479;06-jan.-21;48;197,48;14169
14170;14270;30675;06-jan.-21;24;1278,13;14170
14171;14271;24071;06-jan.-21;36;668,64;14171
14172;14272;17489;06-jan.-21;36;485,81;14172
14173;14273;63862;06-jan.-21;360;177,39;14173
14174;14274;4046;06-jan.-21;36;112,39;14174
14175;14275;79597;06-jan.-21;360;221,10;14175
14176;14276;51319;06-jan.-21;240;213,83;14176
14177;14277;8452;06-jan.-21;60;140,87;14177
14178;14278;2141;06-jan.-21;18;118,94;14178
14179;14279;6930;06-jan.-21;36;192,50;14179
14180;14280;73663;06-jan.-21;360;204,62;14180
14181;14281;83714;06-jan.-21;360;232,54;14181
14182;14282;52065;06-jan.-21;240;216,94;14182
14183;14283;45485;06-jan.-21;120;379,04;14183
14184;14284;47503;06-jan.-21;120;395,86;14184
14185;14285;4982;06-jan.-21;48;103,79;14185
14186;14286;27751;06-jan.-21;24;1156,29;14186
14187;14287;51122;06-jan.-21;240;213,01;14187
14188;14288;93989;06-jan.-21;360;261,08;14188
14189;14289;22896;06-jan.-21;36;636,00;14189
14190;14290;43731;06-jan.-21;120;364,43;14190
14191;14291;40543;06-jan.-21;72;563,10;14191
14192;14292;27007;06-jan.-21;36;750,19;14192
14193;14293;83420;06-jan.-21;360;231,72;14193
14194;14294;74352;06-jan.-21;360;206,53;14194
14195;14295;27689;06-jan.-21;60;461,48;14195
14196;14296;22118;06-jan.-21;36;614,39;14196
14197;14297;8185;06-jan.-21;48;170,52;14197
14198;14298;97511;06-jan.-21;360;270,86;14198
14199;14299;77381;06-jan.-21;360;214,95;14199
14200;14300;8035;06-jan.-21;36;223,19;14200
14201;14301;22893;06-jan.-21;36;635,92;14201
14202;14302;10818;06-jan.-21;36;300,50;14202
14203;14303;80128;06-jan.-21;360;222,58;14203
14204;14304;88400;06-jan.-21;360;245,56;14204
14205;14305;2544;06-jan.-21;12;212,00;14205
14206;14306;5218;06-jan.-21;72;72,47;14206
14207;14307;26883;06-jan.-21;72;373,38;14207
14208;14308;91183;06-jan.-21;360;253,29;14208
14209;14309;60475;06-jan.-21;360;167,99;14209
14210;14310;354;06-jan.-21;42;131,81;14210
14211;14311;13551;06-jan.-21;36;376,42;14211
14212;14312;98968;06-jan.-21;360;274,91;14212
14213;14313;95755;06-jan.-21;360;265,99;14213
14214;14314;74508;06-jan.-21;360;206,97;14214
14215;14315;41494;06-jan.-21;120;345,78;14215
14216;14316;55201;06-jan.-21;120;460,01;14216
14217;14317;17731;06-jan.-21;48;369,40;14217
14218;14318;37804;06-jan.-21;36;1050,11;14218
14219;14319;70228;06-jan.-21;360;195,08;14219
14220;14320;584;06-jan.-21;24;24,33;14220
14221;14321;58037;06-jan.-21;240;241,82;14221
14222;14322;15261;06-jan.-21;36;423,92;14222
14223;14323;37129;06-jan.-21;24;1547,04;14223
14224;14324;94623;06-jan.-21;360;262,84;14224
14225;14325;71680;06-jan.-21;360;199,11;14225
14226;14326;85170;06-jan.-21;360;236,58;14226
14227;14327;16850;06-jan.-21;72;234,03;14227
14228;14328;6369;06-jan.-21;48;132,69;14228
14229;14329;80619;06-jan.-21;360;223,94;14229
14230;14330;85443;06-jan.-21;360;237,34;14230
14231;14331;62821;06-jan.-21;360;174,50;14231
14232;14332;85902;06-jan.-21;360;238,62;14232
14233;14333;6366;06-jan.-21;48;132,63;14233
14234;14334;77812;06-jan.-21;360;216,14;14234
14235;14335;49611;06-jan.-21;120;413,43;14235
14236;14336;48768;06-jan.-21;120;406,40;14236
14237;14337;83301;06-jan.-21;360;231,39;14237
14238;14338;91968;06-jan.-21;360;255,47;14238
14239;14339;69874;06-jan.-21;360;194,09;14239
14240;14340;17736;06-jan.-21;36;492,67;14240
14241;14341;81270;06-jan.-21;360;225,75;14241
14242;14342;26486;06-jan.-21;36;735,72;14242
14243;14343;86745;06-jan.-21;360;240,96;14243
14244;14344;10427;06-jan.-21;60;173,78;14244
14245;14345;13133;06-jan.-21;24;547,21;14245
14246;14346;89179;06-jan.-21;360;247,72;14246
14247;14347;36216;06-jan.-21;48;754,50;14247
14248;14348;55908;06-jan.-21;120;465,90;14248
14249;14349;98488;06-jan.-21;360;273,58;14249
14250;14350;18577;06-jan.-21;36;516,03;14250
14251;14351;11819;06-jan.-21;36;328,31;14251
14252;14352;55447;06-jan.-21;120;462,06;14252
14253;14353;30776;06-jan.-21;36;854,89;14253
14254;14354;15251;06-jan.-21;48;317,73;14254
14255;14355;34009;06-jan.-21;48;708,52;14255
14256;14356;41904;06-jan.-21;120;349,20;14256
14257;14357;35294;06-jan.-21;36;980,39;14257
14258;14358;13100;06-jan.-21;24;545,83;14258
14259;14359;646;06-jan.-21;12;53,83;14259
14260;14360;89104;06-jan.-21;360;247,51;14260
14261;14361;18798;06-jan.-21;48;391,63;14261
14262;14362;88836;06-jan.-21;360;246,77;14262
14263;14363;53365;06-jan.-21;120;444,71;14263
14264;14364;96697;06-jan.-21;360;268,60;14264
14265;14365;78166;06-jan.-21;360;217,13;14265
14266;14366;99653;06-jan.-21;360;276,81;14266
14267;14367;82021;06-jan.-21;360;227,84;14267
14268;14368;84505;06-jan.-21;360;234,74;14268
14269;14369;2517;06-jan.-21;12;209,75;14269
14270;14370;13148;06-jan.-21;72;182,61;14270
14271;14371;32144;06-jan.-21;48;669,67;14271
14272;14372;51206;06-jan.-21;240;213,36;14272
14273;14373;22844;06-jan.-21;60;380,73;14273
14274;14374;88878;06-jan.-21;360;246,88;14274
14275;14375;86935;06-jan.-21;360;241,49;14275
14276;14376;36371;06-jan.-21;48;757,73;14276
14277;14377;56267;06-jan.-21;240;234,45;14277
14278;14378;60149;06-jan.-21;360;167,08;14278
14279;14379;69652;06-jan.-21;360;193,48;14279
14280;14380;61187;06-jan.-21;360;169,96;14280
14281;14381;71821;06-jan.-21;360;199,50;14281
14282;14382;37503;06-jan.-21;36;1041,75;14282
14283;14383;15942;06-jan.-21;48;332,13;14283
14284;14384;66341;06-jan.-21;360;184,28;14284
14285;14385;21466;06-jan.-21;72;298,14;14285
14286;14386;54086;06-jan.-21;120;450,72;14286
14287;14387;33943;06-jan.-21;24;1414,29;14287
14288;14388;20449;06-jan.-21;36;568,03;14288
14289;14389;69001;06-jan.-21;360;191,67;14289
14290;14390;79378;06-jan.-21;360;220,49;14290
14291;14391;87010;06-jan.-21;360;241,69;14291
14292;14392;61371;06-jan.-21;360;170,48;14292
14293;14393;40656;06-jan.-21;120;338,80;14293
14294;14394;52611;06-jan.-21;240;219,21;14294
14295;14395;78066;06-jan.-21;360;216,85;14295
14296;14396;57827;06-jan.-21;240;240,95;14296
14297;14397;74339;06-jan.-21;360;206,50;14297
14298;14398;3731;06-jan.-21;36;103,64;14298
14299;14399;17040;06-jan.-21;36;473,33;14299
14300;14400;8141;06-jan.-21;36;226,14;14300
14301;14401;48963;06-jan.-21;120;408,03;14301
14302;14402;91217;06-jan.-21;360;253,38;14302
14303;14403;66921;06-jan.-21;360;185,89;14303
14304;14404;39094;06-jan.-21;36;1085,94;14304
14305;14405;20693;06-jan.-21;48;431,10;14305
14306;14406;91560;06-jan.-21;360;254,33;14306
14307;14407;33921;06-jan.-21;36;942,25;14307
14308;14408;50682;06-jan.-21;240;211,18;14308
14309;14409;74151;06-jan.-21;360;205,98;14309
14310;14410;84286;06-jan.-21;360;234,13;14310
14311;14411;16792;06-jan.-21;72;233,22;14311
14312;14412;2106;06-jan.-21;24;87,75;14312
14313;14413;37144;06-jan.-21;60;619,07;14313
